greenyellow black magenta green purple cyan brown pink blue turquoise grey
PRR23A 0.118940463422157 0.495732834423114 0.117761083299573 0.0607330285580359 0.0228980665567497 0.915047655766296 0.356313607268253 0.375031085532 0.412363587543814 0.958167613132442 0.111248163331826
PRR23C 0.378747224174065 0.0670195456131884 0.0133759353705292 0.0129039634120315 0.00768889902976731 0.661991093301345 0.907173359911114 0.244823025201994 0.0525026578945757 0.611031589410856 0.69090982942979
PRR3 0.314325383245066 0.41383559418539 0.19611800387694 0.0295273738758852 0.00850114850307622 0.527931088777335 0.707054046432379 0.0292216324830369 0.00803312693366067 0.0836341710544022 0.985122330926536
PRR5 0.167622807253817 0.00891171451508806 0.284253793029272 0.779840039628285 0.0324606419916078 0.204510798812954 0.0154991500881151 0.00688140525150547 0.000535490711239777 7.246375639711e-07 0.097165490012326
PRR5L 0.00547769901246352 0.053448261547348 0.484467825034843 0.15225526892445 0.162879750093061 0.821523396533151 5.8673599463733e-07 0.316956588995108 0.0037308213473575 3.08117671799074e-08 0.401347235126314
PRR7 0.00159759240471257 0.207615157948258 0.985919543833384 0.0116466646462161 0.00153849995873774 0.0182642986659538 0.353518666089595 8.66783716489179e-10 0.000728302812909981 0.0159605774305443 0.593341527288984
PRRC1 0.728178947777324 0.00723840207571386 0.105762703082731 1.81505879432955e-05 0.00181123099003712 0.000106650257600826 0.895698050980213 0.0661360670250052 1.11269296300233e-06 0.0827865082431098 0.722753673949168
PRRC2A 0.835242340274046 0.0213653406642378 0.832645719647801 0.313537406567817 1.14479325510731e-05 0.595487665769733 0.211610358045267 0.000511052210584114 0.000627906174791971 1.84347898810877e-05 0.00183909753188953
PRRC2B 0.0010198937425243 0.122554066679647 8.72403292269746e-05 2.47695076607022e-07 2.63031074339367e-11 0.566713180678638 0.198924709861078 0.00136745693850764 0.0016307926262693 0.324194787518122 0.0024524154950353
PRRC2C 0.000118945999616369 7.00869384421243e-07 9.62514762287977e-08 1.83110948556898e-16 2.8836785478235e-06 0.218900936913792 0.00603689433381312 0.115507580084743 0.022955140174402 0.177001892825851 0.101725668624394
PRRG2 0.711030054523086 0.748314887953283 0.138492443556346 0.998303770058558 0.550629165586718 0.125155424766438 0.809729350343408 0.867750449470117 0.216556896379478 0.350111157185824 0.210326190259895
PRRG4 0.00120817607311536 0.467972058307693 0.0130855152996757 0.000113681415640461 1.66718143842269e-06 0.512992780204244 0.170696565264509 0.00093873926352513 0.0125351542841634 0.401218652325616 0.0524353476660334
PRRT1 0.914637670954275 0.906331653122707 0.752481285307011 0.753555208293665 0.63398848040453 0.854585169976062 0.732891838558343 0.336334262563288 0.505568220904471 0.621749065165129 0.364759939389773
PRRT2 0.427048558524968 0.50697431271428 0.0185241444782545 0.114577343288883 0.00499544131384088 0.950080930487817 0.841174189607718 0.399735646980846 0.248292182136708 0.483635673119465 0.255125784050633
PRRT3 0.881724966164141 0.910639420027727 0.581019964098334 0.113683936303761 0.0360462222082406 0.231800267023595 0.432981767741472 0.182048549379818 0.17584617897991 0.634700054139753 0.135905031047864
PRSS12 0.0828408027995446 0.965230746675511 0.778069172581223 0.132520847254307 0.189871325538505 0.332053134222295 0.238873198751042 0.0185789659325952 0.335792631890047 0.866583422265053 0.26120186822506
PRSS16 0.0138576149407162 0.572321761017338 0.264273512191405 0.174102340105745 0.480616654034216 0.504013640719495 0.0673906700683651 0.446014813132668 0.533910739955056 0.162819052268131 0.655538242185895
PRSS21 0.40443990593808 0.324138856395498 0.837953206665542 0.983708225771472 0.356082628878045 0.693934554482502 0.93362060310758 0.264357131155152 0.821265816751706 0.488894276448407 0.948556710541608
PRSS23 0.293878082878611 0.303555521962191 0.093772053986181 0.794383599280855 0.721460017128601 0.105052210068712 0.169147409389033 0.960305118086755 0.823131898367501 0.863037974990088 0.773790579883656
PRSS27 0.0444954466950613 0.491869164271496 0.893691754837191 0.48901736462636 0.374998735035221 0.775890501796409 0.43562906820643 0.162723040018557 0.765171579128664 0.833500433338468 0.657842834243885
PRSS36 0.918048912017135 0.904775411015642 0.428028532281116 0.687595747118839 0.0828228726622331 0.769332795655692 0.117381989790107 0.125281955135524 0.124160180139442 0.0493336140510879 0.489452354611434
PRSS53 0.882595851730184 0.179669724733351 0.527579899851829 0.962436791936659 0.0183200927103726 0.74014309050734 0.0367722790050322 0.0170020729124175 0.0426917251789081 0.00257116850491032 0.551117581799726
PRTFDC1 0.762092872287953 0.392231241919018 0.449485433886231 0.652418819921849 0.826507462422198 0.524344357350443 0.855704715643182 0.244695173912581 0.786054061775335 0.551334007630883 0.486364586083474
PRUNE 0.0075809236013834 0.499429173524275 0.51829277073365 0.593915211010096 0.0597982293629367 0.351656947535867 0.000632306964743863 0.607595735741402 0.000236650641578464 0.00041698032067254 0.587904997314911
PRUNE2 0.222545039674937 0.708527726518398 0.41437302054035 0.985275554941444 0.332423784598217 0.924839661965823 0.0501709573108647 0.466513984523562 0.239831352307187 0.0990856923620597 0.894838975313496
PRX 0.198749932310295 0.976573032640887 0.470154998426713 0.709749990021158 0.0740726345869711 0.510012917782866 0.0402982970843503 0.144688870582965 0.014098485389075 0.00851277772530101 0.517588322207892
PSAP 0.200967867587972 0.198233146384478 0.666130854809812 6.14501715687602e-06 0.000305860650595932 0.000119000776259352 0.556573718184232 0.000122228041265876 1.13935569816041e-11 0.00456930162126815 0.703001770985598
PSAT1 0.000554665476812615 0.165662247702387 0.237405510717249 0.0366245725258318 0.98643804421268 0.867601319564263 7.3735748594612e-06 0.709967353515157 0.0661610198615002 7.75653559080805e-05 0.0298483061428818
PSD 0.00687653706018295 0.148124078682103 0.500305032704661 0.133600595459958 0.00625826169725075 0.68167597293003 0.39018295717295 8.42985626323548e-06 0.170515408909507 0.204595105671583 0.151096192208931
PSD3 0.287774435396647 0.386745115605582 0.548254341343502 0.711177469449561 0.578924976123429 0.32545977416998 0.264236434864808 0.32618303982287 0.268456367524547 0.375265542781565 0.52552945211129
PSD4 0.0120022360793975 0.000833671763069489 0.171948531874695 0.151226235946095 0.0531812725933096 0.257390829906277 6.43543055964494e-05 0.0158851167094002 0.001270110585984 2.11851973552813e-10 0.0681343866902272
PSEN1 0.824263609117876 0.887564012467987 0.0910955096819519 0.73619383893484 0.158122692477981 0.093026132151394 0.00039344962024649 0.0396648586121755 0.109528451646346 0.00489205081227576 0.134060816692779
PSEN2 0.798668703159779 0.312117033315268 0.344765177009069 0.715559269440127 0.706754175267171 0.744931219839532 0.355854141635745 0.671626387273632 0.398475879007343 0.142200608499257 0.147902696100943
PSENEN 0.0634826830542299 0.00165568279315582 0.0548753298250686 0.206657027454114 0.146833005590018 0.178778312115643 7.21559020321963e-05 0.00372760597894102 0.000104226276613811 8.92945259342191e-13 0.984105808113028
PSIP1 0.00151588166154954 0.289421113377807 0.0463885572572365 0.777978398306775 0.0558193779671288 0.45051328601295 3.06467562903165e-07 0.860663348713513 0.014238175739219 0.000400130304548038 0.644160483432938
PSKH1 0.620680990834511 0.00571689540792977 0.414971762846337 0.974696221426349 0.00668342464239442 0.283540638484894 0.061173053924766 0.000494589528470912 0.000395271151588181 1.27195671535183e-06 0.43732958953826
PSMA1 0.152372646191737 3.60838994216826e-08 0.00430486229650264 6.66196475904729e-09 0.0149840676412092 0.0224944463362632 0.220311200009208 0.389053314585604 0.00036551118996175 0.848788347393039 0.486936101144274
PSMA2 0.746105386500735 2.94651780829156e-08 0.0241834525238956 0.00312733651148849 0.602688333717484 0.227619766600282 0.75368723074915 0.343426196821956 0.032240022035413 0.701252038261682 0.0494921238498623
PSMA3 0.337470356647643 2.02297027968304e-07 0.00929500553128031 3.97218062366223e-05 0.224709486362591 0.160179810719224 0.187478544121683 0.605429213483316 0.074493919459886 0.241115523566662 0.818211402912966
PSMA4 0.344267891999193 0.00625748038044393 0.170307596965103 0.285359523371819 0.623894618822611 0.887615496985289 0.011404409665211 0.5305816618947 0.00950991319585365 0.0748465499310373 0.00261206632034235
PSMA5 0.000569924584209655 0.00442724372958007 0.0874116650506734 0.0272097871234793 0.480449409207091 0.674641948523565 2.59922338293974e-08 0.072981339889064 0.0017308055317408 2.72083162638149e-11 0.789427881206001
PSMA6 0.0655256504402565 0.170647822064695 0.179665987631814 0.624953881597995 0.0710161367725012 0.699598140996851 1.16167312194636e-06 0.212402852946949 0.000135940036733611 1.99942247939592e-05 0.331375192096476
PSMA7 0.844896125009833 0.347700390144581 0.9586889260818 0.0022500420840564 0.0108932173927869 4.37269582841732e-05 0.395779908425073 0.000615386351167816 4.44075445821705e-11 0.00022121923090817 0.703606704701887
PSMA8 0.0420216249090981 0.537925725392616 0.623240203936911 0.370590254505038 0.686513605830177 0.721537879338385 0.002423766240163 0.693012341118597 0.0746855926899779 0.00315137414680416 0.496087119129874
PSMB1 0.163879366537353 0.000131629116140662 0.316710637141152 3.12715551628495e-06 0.238136490104639 0.000216942256523393 0.0429217214760933 0.220650044137644 0.00106051961702051 0.694926521025548 0.0718148989768666
PSMB10 0.0528405401829774 0.0041490460219871 0.143659248797593 0.38944566899741 0.0360311931723425 0.221136675385502 1.12940107665701e-05 0.000730604976385529 3.02123652338816e-06 3.37095869201537e-18 0.583041947327299
PSMB2 0.675411448658666 0.0707967675508684 0.461713622813689 7.15934866987662e-05 0.00398019027975627 0.000104601307993186 0.473491645250959 0.0338789148933348 1.80954155732403e-06 0.0850354740520163 0.447884579473039
PSMB3 0.964447124745871 0.935094784358759 0.432228312356517 0.0202566167732704 0.0340856344072431 8.00062804673661e-05 0.587817317864143 0.00057831513908475 1.85133619441744e-08 0.00030959864159695 0.995985628158598
PSMB4 0.00255793321760324 0.108513015592647 0.0227663904298872 4.6030870394839e-06 5.66290485642474e-06 0.0976561136611223 0.652616396669619 0.000650137417517048 7.32261855543662e-06 0.0343993335110619 0.62557441312831
PSMB5 0.0139602459887986 0.00652378758312591 0.0848553050108574 3.83164710360949e-05 0.021499187969909 0.0523363874638631 0.283065096199219 0.0140302690818572 0.00319600542591204 0.703494177466585 0.788199087323436
PSMB6 0.302249780475081 0.0264224265368254 0.51196993132111 2.36130064526262e-06 0.00413787025708097 1.30618192827088e-05 0.625697609931438 0.00141758494815847 6.97821343690136e-11 0.0201386339828725 0.203347342476655
PSMB7 0.00730593213671758 0.119252356210922 0.424313852516008 1.55348582473574e-07 0.00058321558651133 0.00035136867945668 0.1197315962012 2.71542849907079e-05 3.96527597433395e-08 0.0636968776136008 0.820828711344707
PSMB8 0.941770848188882 0.067702694800244 0.337650775685073 8.77785301525583e-05 0.00045568648589248 0.00121394307432204 0.347800374888646 0.00420201117213628 1.72190596489527e-14 0.000391704679570553 0.980757573776228
PSMB9 0.0122672150089626 0.00230723634552314 0.207204018895002 0.140987348944165 0.0503702213957629 0.990431167323889 2.79680480238491e-07 0.0107495331221149 0.000125490717349646 7.65834881564735e-16 0.256175995430817
PSMC1 0.0522342876464959 0.000101000991371763 0.0164606621808331 7.60709894703455e-13 8.80851794052278e-05 0.000504279749063069 0.131224550203531 0.0174079889532271 4.38417249062241e-08 0.367003922056938 0.83232279393765
PSMC2 0.0430728471078538 3.45829202974491e-08 0.0010162861055375 1.24159120401078e-13 0.000838542073152155 0.0143987630999268 0.0710671571578214 0.136810243524253 8.66212134223733e-05 0.802078761036797 0.962772405865727
PSMC3 0.60959986748593 0.217265702076587 0.348149967975399 0.000116562221947426 8.29633481921681e-05 0.00125783267954304 0.46221074816098 3.52327110878154e-05 5.90347184337367e-14 0.000121340118283325 0.874620981064436
PSMC3IP 0.364968905672618 0.89756990409641 0.995172528410526 0.0534575658106802 0.0350854049107016 0.00438174078296356 0.914686152937939 0.0514926366543152 0.00029682944465212 0.0312339494775441 0.47776496055712
PSMC4 0.716146751366723 0.237294254528021 0.611241655320123 0.000151904379592801 0.000609128548727248 0.000214131852253941 0.599764730651453 0.00156248866825618 1.2957480534949e-12 0.00062398048714644 0.801575304723395
PSMC5 0.112940417774432 0.0915405711735712 0.451225420927056 0.632221816622129 0.00236283857725366 0.0561436254483571 0.000284463018545713 0.000355674439324474 1.37932594478926e-10 5.72509016776914e-17 0.8055944815828
PSMC6 0.539035363308259 1.08571207448604e-05 5.43924272256101e-08 0.0175469875844431 0.00748474792691855 0.0431165752096447 0.0591953626209041 0.92799171584803 0.195874075711648 0.724640499710567 0.926240395248801
PSMD1 0.0674120310046605 0.0310689982701548 0.0097118202136024 0.114889771766187 0.00181361027798872 0.770867358125783 2.86880187273483e-05 0.283381525281546 9.07153851353879e-06 9.21821242000378e-05 0.860047091244453
PSMD10 0.72354255682026 0.00164772047585631 0.238269544294135 0.0611215463399208 0.501599079920136 0.610512200932094 0.11788684545559 0.705259023937038 0.00287918970229656 0.145668386420137 0.00904056361988411
PSMD11 0.038360747877783 2.00722233834692e-05 0.0206798930603124 5.24996261813683e-11 0.00207295755414234 0.00306421217925045 0.0854700916420507 0.10002941703199 1.53269003891388e-05 0.854804581041009 0.72986261949849
PSMD12 1.03028932150835e-06 7.29406840022016e-09 2.03912653920422e-05 1.24017329351242e-07 0.122984367136165 0.640575787893657 0.000211850538459999 0.854161117519916 0.856180975506802 0.000175375061206855 0.572148765841973
PSMD13 0.0323885979157044 0.753886029388611 0.586659364483231 0.566629657092575 0.0586777333455796 0.0555571648448489 0.000156685282483687 0.0120574230078564 4.63868307270806e-09 1.76467149229926e-09 0.451582239147287
PSMD14 0.311759759849275 0.00857721437900593 0.0353813596433606 0.14353688157377 0.16946525674922 0.650221042732476 0.025135843051002 0.789569255083423 0.00874914798320761 0.109202444839171 0.0704595875025559
PSMD2 0.832787150124497 0.252669424526362 0.556152634356521 0.000263171207944045 0.000324706387531276 0.00159463735015099 0.574878280480514 0.00482410138357101 1.19851804353855e-11 0.000661406849946 0.653350021845318
PSMD3 0.00357692967398201 0.00128053573496515 0.0134863307862585 7.06619011898039e-15 1.07976942206907e-05 0.00119082340717267 0.026641739872379 0.000711362922629489 4.02259567507012e-07 0.475581769570148 0.72340600831092
PSMD4 0.107229747098023 0.174751285292071 0.595595374645126 0.429555509343947 0.00141812838410802 0.027285559733237 0.00046328249928116 0.000155649983615234 2.78176497582013e-12 9.57653299341005e-16 0.84957187455112
PSMD5 0.0193735512284236 2.56404643920595e-06 3.43278492155764e-05 3.12914168826378e-05 0.0426896970314122 0.729861322686983 0.109709160063437 0.511389882101681 0.327038015787685 0.0858114717378561 0.13635186487775
PSMD6 0.0837800152348095 3.83623202278484e-14 0.00169663522256807 8.26248028163796e-06 0.502845382790264 0.706456311966813 0.0719177330795209 0.462975598585906 0.318161772411361 0.0154881860614482 0.133921292556652
PSMD7 0.0135649673370328 2.18829949829811e-08 0.00529556310039258 2.98894607952355e-13 0.0127402787920015 0.00374570252847311 0.00395421054246006 0.437698348788956 0.00343735690269807 0.205093508374041 0.804545445577115
PSMD8 0.796147129891838 0.669765572795442 0.620878691830995 0.0141895516944385 0.000878578149061902 3.09178010739652e-05 0.200326439305526 0.000238954145134473 1.98777544943028e-14 1.97349993143078e-07 0.958714816537733
PSMD9 0.429962066588668 0.41075432999153 0.88088121627477 0.00603583065941519 0.00319384253789871 8.21535848730497e-05 0.156073701796359 0.00604069786105418 4.48905776849669e-12 3.81267240530757e-05 0.940584647542502
PSME1 0.458879766524401 0.142641308773419 0.390033085596855 0.664064927457817 0.0236023344398634 0.0829335772605263 0.00153410414845382 7.58659353677801e-05 1.07992087503167e-07 5.62411777267637e-11 0.976206950894407
PSME2 0.0532679674602786 0.00573632948291139 0.139205476539133 0.26000168623121 0.0888724289541573 0.537898991148644 8.07423417073748e-06 0.00285955111862957 4.8786066967442e-05 5.09827300031009e-14 0.504736080252325
PSME3 0.961854384936208 0.0192960181991881 0.0487369513245928 4.6534493634038e-05 2.37310074980932e-05 0.0343091162071876 0.306881185861935 0.0310846700616339 2.06342963014039e-10 0.00232106245936234 0.702325314824814
PSME4 1.5683669548966e-05 7.97346448536339e-05 1.08197599410727e-07 2.83096109374338e-05 0.00789157902984659 0.141532719843031 0.0590702465553063 0.428948594663293 0.845460565162629 0.0486283327681166 0.608297666654042
PSMF1 0.931975098808563 0.812045669330923 0.788512882786043 0.00495173745776154 1.0930281787227e-05 0.00300501274608726 0.143289002062022 2.15039268266195e-05 2.58350464803968e-15 6.38310063701068e-08 0.319620615435036
PSMG1 0.0012705310616285 0.0901626699021371 0.459845094148385 0.883515235642747 0.971383071483818 0.965673932688343 0.00580922052570942 0.2276956450061 0.109186355306074 0.113956135568387 0.265117903699552
PSMG2 0.0614183551060179 4.36238357124209e-08 0.000667768317055336 4.15757842015982e-07 0.0213315203255526 0.171356795361319 0.568805342597336 0.222101324636282 0.00150940625549306 0.977026357409663 0.0927515692077049
PSMG3 0.330805153281544 0.577932468882602 0.882803144626607 0.000750296824855505 0.00243366791375972 0.000481904193367254 0.910574418378665 1.80824355733856e-05 3.82231877603835e-09 0.00242342095605085 0.341914907619214
PSMG4 0.0021062820783786 0.0507461238723533 0.0994479582530697 0.144385202990558 0.464623502438091 0.402161425522503 9.26998823056262e-05 0.368127126782374 0.0028045484084115 6.36201801766503e-07 0.959527772634283
PSPC1 0.717381250253927 5.27102764005708e-05 0.00797199309511728 6.2893640729885e-08 0.000431589728383926 0.00239494323593365 0.591949362031308 0.230059764774205 2.08357737566211e-06 0.343992771583 0.483910342231363
PSPH 0.857134654877783 0.0692042854037864 0.575947182668587 0.298043237955439 0.699667631793957 0.512182970527192 0.249623741902791 0.283817761109513 0.850283529784746 0.158800727137248 0.327692180843305
PSRC1 0.784988840489519 0.111161708925345 0.733671117614175 0.36184767099304 0.669831946170162 0.34484456693817 0.529292487412002 0.641659175541376 0.909484682066454 0.393835972155077 0.958485086649231
PSTK 0.0250676473662481 0.00451191762487684 0.352781919749083 0.0667890409209849 0.387303696040013 0.82183881466871 0.00861715345328172 0.425433464179653 0.209171893267081 0.0011769245863713 0.214160322151059
PSTPIP1 0.571559897875594 0.102279320398643 0.50335199333304 0.294832132772228 0.00229050651412876 0.0580587258639701 0.0410533649631165 0.000415118258885297 7.96477754014744e-08 1.59079397333745e-08 0.476370672491185
PSTPIP2 0.000327297986840039 0.607566313746991 0.528109431245648 0.297889139619938 0.508620316015812 0.590991109162876 0.0311817487967254 0.0172999438357196 0.589163658114025 0.37962120095871 0.0679773252384868
PTAFR 0.880855128036905 0.486953366189564 0.163302354758985 0.359424012543112 0.00230019065982363 0.716429915296062 0.299317755018407 0.013451570320032 0.0360175649185532 0.0247769924456015 0.810612757510797
PTAR1 0.0819071647689758 3.6283545862201e-06 6.27983957943587e-05 0.00281938909680717 0.295191174620216 0.907395682265834 0.146805009174891 0.216842191242576 0.772967410293898 0.0105923256981914 0.922775228335365
PTBP1 0.357842334178174 0.471106424972686 0.522488166225216 0.0125481807193608 4.82614429357229e-07 0.0577210559563192 0.074611822671863 2.28754673964526e-08 2.21479766271936e-11 3.35292275167618e-09 0.333796672486485
PTBP2 0.000575600980341817 2.44048981101766e-09 8.77314835511426e-08 7.50521334167922e-09 0.00684804696704927 0.989024565259957 0.00651550886968393 0.97736033321928 0.511023301817546 0.0071003312064867 0.411210864448659
PTBP3 0.234850288255166 0.104029873623471 0.00672876215380336 0.814586704201016 0.141409120929243 0.296347795325061 0.00509328534873479 0.55889677907842 0.364978686280031 0.175678576611907 0.584400985159176
PTCD1 0.578995238237175 0.816607310385939 0.633110016401364 0.251658138474678 0.0560642548906801 0.664322014683069 0.968599294384015 0.331116130361093 0.099263638973656 0.234311980499155 0.110080176149282
PTCD2 0.032307065391786 0.634934031621822 0.621781185394671 0.810746675789361 0.19102882464219 0.319374278532636 0.00214593728660072 0.3753492251523 0.00188082596483698 0.000168535670384179 0.23006054915038
PTCD3 0.3184633127291 4.0803730591718e-07 2.33745144376102e-14 0.000342630580203803 2.12097943940675e-05 0.0874362559013174 0.10441809281963 0.653977564261157 0.0352155073395552 0.594014859385623 0.651410968009195
PTCH1 0.0354609796825874 0.530176829496751 0.436465262013293 0.622607974061604 0.00413512613362519 0.17337730689761 0.0799710510948866 0.77354266918596 0.0273913193873046 0.0113872753914033 6.3465524632325e-06
PTCH2 0.725509570113134 0.467825061471179 0.563293638737264 0.508712138645821 0.231528943982288 0.791971635091158 0.811421994595685 0.130757286217757 0.0627876989067733 0.101534635040138 0.880877235475606
PTCHD2 0.472081204616885 0.565584398089893 0.570840639291791 0.647308659427073 0.872170536299789 0.795108260027458 0.230631714449932 0.922456354861163 0.284853825408505 0.139688038326154 0.277727347550126
PTDSS1 0.833510153652277 0.151986511099039 0.669903398210471 0.00048610119639164 0.0042475950712276 0.000203896301984964 0.993088842127397 0.0391108057972771 3.82136998031189e-08 0.011194815433616 0.478021954567328
PTDSS2 0.0564760676681861 0.289424283055225 0.956289828318784 0.0399601750568451 0.0033691486466895 0.103748993433311 0.857502459964666 6.95373369316649e-08 0.000517480694362729 0.00460436373520389 0.766050257603593
PTEN 0.000202847636621266 0.76415305031341 0.616268080671857 0.00627885399201351 0.464353166806274 0.0607073781979455 7.69582047324306e-05 0.043897858257039 0.441036456631384 0.208565803947111 0.549758006862951
PTENP1 0.453878724504031 0.990982070970749 0.834212512116259 0.696713948920528 0.559310828165146 0.400528548694005 0.927917604387885 0.703139065984835 0.429908857990842 0.738519280629292 0.436969450836182
PTER 0.0388908719401157 0.759166067230183 0.400583740607202 0.220490091245619 0.24415975218296 0.110582547973042 3.10985457580074e-08 0.14818025046225 0.0249616250114405 1.62090376948634e-05 0.0588798914498166
PTGDR 0.00260461569595782 0.263613909995715 0.492111284899857 0.0876051137628049 0.331803671627905 0.50449311454219 0.000687227575228742 0.692899312735471 0.698918102207643 0.0285409687440635 0.0438843442949863
PTGDR2 0.000798564606335338 0.603199284063607 0.327257784422755 0.561692854470193 0.578244464002976 0.0986061454185822 0.00249933593106283 0.859003542488499 0.00369687124583632 0.00053972016770256 0.933002648738602
PTGDS 0.0462836615956575 0.357444340416069 0.876764003000278 0.137193506187892 0.0484340114746778 0.118951823320553 0.665069628133545 8.10383984470459e-05 0.0285360033075413 0.0543875548761708 0.592059635493334
PTGER2 5.29072334031474e-07 0.00908303430460145 0.275325527739788 1.84999907507002e-05 0.727882713355918 0.104822188397995 4.0438590724674e-12 0.313607565739259 0.721827214911636 6.77681445374237e-05 0.417660026146937
PTGER4 1.91590293836429e-13 0.522465293655364 0.150947215915611 0.0161893320041024 0.231105507588166 0.541096247852979 0.00344536234207492 0.042665190897436 0.521061029723828 0.0925468547306857 0.830207557510786
PTGES2 0.249053377873028 0.0140357018607773 0.450198923035958 0.394463890673675 0.00576837427279577 0.141121100002681 0.309787783413535 2.55921132969826e-15 0.000158193925629128 1.71935022919128e-05 0.705748046258427
PTGES3 0.00126479040363324 0.00955532784273459 0.165132609510381 0.0404377489424498 0.0298511777812808 0.00332748280129909 0.000739576246975329 5.93152513111273e-06 0.0721837570027175 0.463286222825492 0.139849658608504
PTGFRN 0.217645761892487 0.236344404352705 0.0193331089728105 0.273068094269586 0.0727518933277954 0.260151373604034 0.276408563051028 0.238161476194108 0.345571847691037 0.438954567854036 0.222008204988879
PTGIR 0.105897692357806 0.693809367360677 0.899795560723401 0.813663903425535 0.3130055045163 0.658064278254938 0.0183227547651908 0.604062637336965 0.0315080999419565 0.00566451702500982 0.562706219137651
PTGIS 0.0326571777525272 0.11043760338971 0.0132791870262026 0.00048054853793564 0.00038286839781452 0.251731447432249 0.398593464364208 0.0329419239851196 0.0250562745515775 0.512036034448355 0.0663532776906035
PTGR1 0.294003277370544 0.699289622897408 0.322877221650577 0.459478323958852 0.403362285186735 0.991243378286968 0.473804727036658 0.674255678746301 0.788401551733136 0.474603080307358 0.557574537977354
PTGR2 0.0116036811488379 0.156988611122831 0.46172663694615 0.631151580538669 0.146953358452909 0.280780340599221 0.0542777661187522 0.801157129043036 0.0271528736054412 0.0039885127743403 0.20704809267392
PTGS2 0.0816353004633344 0.141083203258269 0.210275400602011 0.395328353029995 0.803731250594585 0.274949183667877 0.995702265737476 0.410855835612001 0.882747060087971 0.803041761299287 0.0165507919924054
PTK2 0.0779481657554693 0.983204452457239 0.953947764056488 0.903356004164105 0.561712321405886 0.356873708994524 0.975364021151897 0.181110538038626 0.563137860729809 0.823262020217738 0.202591350117567
PTK2B 0.178553098416092 0.207625989906927 0.918444075539609 0.287796117898177 3.33154511681551e-05 0.0832352829305846 0.00195435738315503 0.0104237209071103 1.80844433331198e-08 1.15566252534174e-10 0.00413145398023711
PTK6 0.992588525659126 0.516598952941888 0.694826709032018 0.410023309559704 0.0656880061753198 0.244246442754261 0.789058744722262 0.22750349900224 0.0713259509377103 0.11845578677313 0.358865360314159
PTMA 0.00185681652723316 0.116012149254457 0.567552041031594 2.37915670881722e-07 0.00721931576269907 1.40647615898382e-06 0.014979991930224 2.18285837432645e-05 1.79816917707785e-05 0.332298056562551 0.663875479012744
PTMS 0.0614304050417259 0.855985379651357 0.242583068960571 0.20835800941323 0.0727249206727035 0.587105627029063 0.516336425086515 0.00210735914005497 0.106660333465224 0.127145238616768 0.683320397455785
PTOV1 0.179492719895848 0.000884336158163798 0.201223415337923 0.717271573862134 0.0132924649907157 0.140238664456626 0.432189549993076 1.66038807053903e-13 0.00205606763725246 3.02093583899172e-05 0.817994871223458
PTP4A1 1.42788956022621e-07 0.131341142307394 0.588983167664556 0.0680255911871785 0.27073287608177 0.770926171713801 6.30540357253675e-07 0.998493857070039 0.0137710423620216 5.96397597057727e-06 0.217877779745601
PTP4A2 0.0132413492531515 0.00516172887508601 0.0637852440714331 0.613570674697907 0.606385672636322 0.474179497556464 0.0106922745420613 0.183484394067277 0.153807765771013 0.327594654528828 0.371578859496423
PTP4A3 0.277478017078266 1.90964043782079e-05 0.140071401154898 0.209638304359734 0.0142753871809362 0.788559168683892 0.00185681305000633 0.00121381406587186 0.00341810618602838 5.99992981427045e-10 0.0282901963069251
PTPDC1 0.160607558425868 0.365884823776209 0.387744506131094 0.842660960034151 0.138501069390578 0.098309506451015 0.0411411162943289 0.0483514966131449 0.000587628668125851 0.000122362312451855 0.562576541546242
PTPLA 0.00456244580226108 0.35067008896965 0.38415817837021 0.0503525297849369 0.666197996903613 0.668296588694592 0.000122215592019594 0.452408039338305 0.221060758044825 0.00340235678957571 0.118948525266116
PTPLAD1 0.0910790095445792 0.000747870711092381 0.0194660092098154 0.0385348414056052 0.0838835115738854 0.480854074940534 0.0575212541730209 0.753211222361235 0.00268612337124535 0.187424268839834 0.426065256614693
PTPLAD2 0.0023952298209715 0.547079094415714 0.976298834603794 0.000374901601472925 0.153181166841955 0.000435183116023803 5.60226166045081e-07 0.164721704804346 0.364188156523985 0.0817993543222303 0.09040703578872
PTPLB 0.869925165092378 0.239438879389032 0.815022193836041 0.509499061449096 0.577912444957715 0.713834189667636 0.246388615524373 0.0898433397384956 0.569122853229957 0.160293045111706 0.926905753774626
PTPMT1 0.55705329749962 0.179617107770181 0.594032822938177 4.17929734092285e-05 0.00117650876928432 5.50769357733848e-06 0.260169309638062 0.0147502926249055 1.27712901393054e-06 0.07885454078266 0.198428130501083
PTPN1 0.00434754544284558 7.27611092307472e-07 0.00031348309814559 2.34718445973015e-13 0.000500772480365802 0.0503833158614308 0.00203588508117125 0.40612764667251 0.0169029740456078 0.12961917389813 0.358729405909878
PTPN11 0.00777605411455402 1.35096840817854e-07 5.75740956462816e-08 5.27847431989707e-09 0.000183559116572385 0.79361560001963 0.221066310531986 0.183405738115882 0.0259472347904174 0.436521964350297 0.568782921863688
PTPN12 0.873607674878237 0.695359375444004 0.0621977361330147 0.949540041139695 0.22620215748222 0.10501677023728 0.148334218640382 0.864924995867817 0.87475761701959 0.407405715461738 0.205027627377107
