greenyellow black magenta green purple cyan brown pink blue turquoise grey
PRPSAP1 -0.418889311742699 -0.263707823685058 -0.0951827547558615 -0.266513994105583 0.188714789030837 0.015313030393086 0.793384178613075 0.209691755313625 0.445687278033627 0.780968558894096 0.0697532857988451
PRPSAP2 -0.574057053027783 -0.474304004973186 -0.242830418000175 -0.493113277184224 0.0579930498944491 -0.0823718917141054 0.79272753825089 0.130289099221506 0.294430130314072 0.751292596793277 -0.102481447429057
PRR11 0.264431312745221 0.22487715344976 0.52023885956317 0.532655964189523 0.762960657554037 0.0257481764048028 0.153556135002907 0.488507097056784 0.602504108289528 0.42282167519691 0.0664335273547083
PRR12 0.443914111416002 0.00100041548353977 0.353958630655459 0.344805668762534 0.544669767827604 -0.0403606739875435 0.0248593122707573 0.607816641125372 0.316325097966569 0.280988161955143 0.132634465006377
PRR13 -0.195210555375869 -0.272210414044721 -0.129557911839951 -0.0251543476820707 0.335630518722342 0.177919029219431 0.567626231184098 0.543771822235279 0.648918457156985 0.846790484331176 0.019460116047468
PRR14 0.25546012348067 0.33715748357428 0.477242970117368 0.563477409175447 0.598703938772864 0.111136150796657 0.000338367850426864 0.357845221111022 0.487176689007321 0.21416232907294 0.244173135743431
PRR14L 0.0617726750461862 -0.022012400004696 0.26351776480656 0.0224178940258602 0.318780655255383 -0.279070278581901 0.375837413665338 0.302539414022149 0.237680791403967 0.372391278622927 -0.157443195956387
PRR22 0.0760852216291758 0.0446804629586495 0.326186828585618 0.0538292591981543 0.248384185149 -0.282535434245953 0.116178731141826 0.281564386811857 0.0120038511386344 0.0775851915270718 -0.0819807039936
PRR23A 0.250530975370722 0.11089369841361 0.251309081991438 0.29918671279496 0.35902727266865 0.017417683780491 -0.149770449134787 0.144096346269955 0.133258563332377 0.00856502796516476 0.255715234232041
PRR23C 0.142990047404425 0.292497657670998 0.387958493902547 0.389806501975117 0.415382548391463 -0.0712946599678766 -0.0190388827587777 0.188208021259816 0.308833199524551 0.0829072656088796 0.0648597765647492
PRR3 0.1631973813191 0.13284307360645 0.208751424996844 0.344430435375886 0.410569989982442 0.102790928030774 0.0613098314143753 0.345040555083935 0.413292095491434 0.276936685613951 0.0030449773433337
PRR5 -0.222487804898542 -0.40828596678279 -0.173524216908537 -0.0456208044372547 0.338827204903114 0.204977269087219 0.380272342029528 0.420621698607003 0.522984120580463 0.692883466866088 0.265957939996987
PRR5L -0.431146589977999 -0.307665823877549 -0.113791365704192 -0.23060610216508 0.224933700303504 0.0368238899812816 0.696914235049639 0.162324287127696 0.448158281300109 0.747062583246073 0.136395299446993
PRR7 0.482936498288523 -0.203608720540776 -0.00288179694118686 0.395025645121173 0.484401252020717 0.3714976180844 -0.150632991236713 0.795423841751181 0.512201285974589 0.378720836895255 0.0870321066940065
PRRC1 0.0567062181344768 0.418243501725502 0.259580514516365 0.622229821471647 0.478011883811939 0.574289394185695 -0.021404749686396 0.293406853893441 0.684490790567531 0.277669077590034 0.0578842360159373
PRRC2A 0.033952139731917 -0.362897512038592 0.0344948837782832 0.163459746599342 0.633523289440344 0.0865288650067993 0.201868250869724 0.524591135748046 0.517446480359057 0.621841273248195 0.477407813873985
PRRC2B 0.499972383366363 0.248182426780286 0.58012702421304 0.712729230837322 0.832902339822717 0.0933450790595114 -0.207476891085886 0.488940336746405 0.48213441667759 0.159945751447086 0.465812594512023
PRRC2C 0.571071690813296 0.693524594140402 0.728941244246993 0.91395419480646 0.664819733614411 0.198750009039043 -0.426702005437405 0.25281232738807 0.358887381380092 -0.217794221326153 0.262523820957758
PRRG2 -0.0604398790793925 -0.0523582189359467 -0.238401776715617 0.000347144309263511 -0.0972241251420322 0.246523717284108 0.0393014563800356 0.0271857967452786 0.199744637845973 0.15169019457568 -0.202425176848512
PRRG4 0.493644057408765 0.118098682147312 0.389088951265166 0.572410720575605 0.6763180896413 0.106518485110548 -0.220929273075166 0.503026006920047 0.391290947893323 0.136432201312078 0.308916937116604
PRRT1 0.0175020514840673 -0.0192122814668634 -0.0514631014991417 -0.0512326197626184 -0.0776291122223008 -0.0299200304650492 -0.0556851875391008 -0.15602992246842 -0.108391257906385 -0.0804330542209984 0.147188405176774
PRRT2 0.129150413823628 0.108035527804623 0.370731801636208 0.253439316404289 0.43530736671404 0.0102226559050862 0.0327136096344273 0.136858301512891 0.186855576602041 0.114006795146514 0.184228142713755
PRRT3 0.0242914694140826 0.0183250601978503 0.089937075493721 0.254045111530508 0.332517531850337 0.193403627432024 -0.127513104236215 0.215342065947088 0.218362790631891 0.0774667826535379 0.239930540485899
PRSS12 -0.277621992010486 0.00711790818402634 -0.0459971897043051 -0.24196298572809 -0.211634861126115 -0.157400712274957 0.190557948741448 -0.370571385645099 -0.156202750485916 -0.027427864685585 -0.181931139783
PRSS16 -0.386128643152668 -0.0920044502985164 -0.180783425551027 -0.219225781564597 -0.114789992801256 -0.108785136927423 0.292118552991542 -0.123959649721314 0.101313374966557 0.224965332610048 -0.0727448684744658
PRSS21 0.135509778650563 -0.159964002661509 0.0333859003554451 0.00333443584297467 0.14984157531369 0.0641924669457935 0.0136000370503677 0.180752305327357 0.0368779106312448 0.11264865264107 -0.0105352025614754
PRSS23 -0.170145952797931 0.166820107591566 0.268594566731003 -0.0425382882922424 0.0581655611471328 -0.26009223250136 0.221712215299817 -0.00812702524459155 -0.0364866359922434 0.0281636284484873 -0.04690754942133
PRSS27 0.319463394565952 -0.111883674830517 0.0218188182242918 0.112616953520513 0.144106005498794 -0.0464605737273234 -0.126786590009141 0.22501538625313 0.0487457192677912 0.0343161918922966 0.0722263062812285
PRSS36 -0.016800212277005 -0.0195329354262075 0.128879112437029 0.0655921248463325 0.277637538812957 -0.0478575305789358 0.251560438211426 0.246443698265377 0.247155239827255 0.312872783738538 0.112504962801581
PRSS53 -0.0241113476785221 -0.216491804735927 0.10287795891264 0.00769027329254029 0.371332414099326 -0.054118299562802 0.331302979286217 0.375353382515464 0.322069349638084 0.463868491224082 0.0971055567661502
PRTFDC1 0.049403745108715 0.139028635290276 0.123023025226346 0.0734479082669738 0.0357793670880521 -0.10368112398111 -0.0296872139907266 -0.188258109559312 -0.0443018866973029 -0.097053032891961 0.113301045827405
PRUNE -0.416054853766881 0.10995029052779 0.105189901223984 0.0868975071674769 0.300227803248461 0.151209830777231 0.517201381270547 0.0837043422080987 0.549983626566491 0.53149825500738 0.0883105029302902
PRUNE2 -0.197218207658867 0.0609871952420893 0.132691588559116 -0.00301361391086105 0.157281601181755 -0.0154039367792326 0.311785593783097 0.118483240834815 0.190176867194051 0.26449716745537 -0.0215820333058694
PRX -0.207555888129409 -0.00479513673858389 0.117524132718851 0.0607197762544128 0.285559131643476 0.107268479212255 0.325668935709642 0.234824571622735 0.385233737856755 0.410504006222877 -0.105366099126777
PSAP 0.206557001560626 0.207789753779417 0.0703671490221092 0.648087037033842 0.541743852145521 0.571058042557275 -0.0957843677814747 0.570263789813967 0.840705625727604 0.439284925381815 -0.0621981998935966
PSAT1 -0.521768500871602 -0.223492684787793 -0.191143697608423 -0.331548464586747 0.00277566731143319 0.0272167264650115 0.643898683265509 0.0606722357513108 0.293381043314677 0.583492000137072 -0.343795585681892
PSD 0.420654856967779 -0.23288978866035 0.109727269852271 0.241310375579324 0.425040463935228 0.0669034637687599 -0.139625199235569 0.640781531298287 0.221020564773411 0.204939911894794 0.231242206796498
PSD3 -0.172279958563585 0.140630595615864 0.0978013498678337 0.060407656528796 0.090433722613472 0.159533490569173 0.180797226595926 -0.159298226751073 0.179234614663843 0.144026356662869 -0.103386664047272
PSD4 -0.393502879041905 -0.507348706662729 -0.220300254779739 -0.231170661126728 0.307993740728356 0.183367650409563 0.588761975215501 0.378971954741231 0.491753279009814 0.811551545133605 0.291363779535978
PSEN1 -0.0362494403201575 0.0230843353335638 0.270726487589938 -0.0549710703840166 0.227439166792996 -0.269183944805854 0.533443622026567 0.326650632239268 0.256911135355134 0.436244522638871 -0.241033403843027
PSEN2 -0.0416328786417117 -0.163933729383662 -0.153361532672312 -0.0594508930239135 0.0613755111064482 0.0530862880195298 0.149911961859434 0.0691392473595148 0.137220978050449 0.236247212735708 0.233013477419018
PSENEN -0.29619651404787 -0.481542498918135 -0.305935018246379 -0.204029579000528 0.233613045590339 0.216925440339065 0.58554323210232 0.44819552638045 0.574963115383885 0.862116272311673 0.00325305224031951
PSIP1 -0.484975085343175 0.171701376789793 0.316818727777487 -0.0460164894533237 0.304809738599805 -0.122746393253903 0.708919083431057 0.028656725747975 0.384720662322069 0.532880932088168 0.0753155339581114
PSKH1 -0.0806788193821594 -0.429199478620662 -0.132522951603027 0.0051794099753662 0.42198680363786 0.173777475163168 0.298701060716907 0.525712877290017 0.533289357048973 0.681815470692376 0.126321195122457
PSMA1 0.230541882755567 0.74463656658319 0.441918462941731 0.769250053112605 0.38205102821791 0.360024957251503 -0.198155136829256 0.139954989912981 0.535893661353476 -0.0311264614056582 -0.113153501769476
PSMA2 -0.0528335263661939 0.747744069599088 0.35594474360141 0.455695925691598 0.0848461588082846 0.195113483172687 0.0512042923358931 -0.1537826220409 0.339233812453164 -0.0625823362261107 -0.312665844061647
PSMA3 0.155667965578875 0.716296966850135 0.406233675914991 0.601969368704248 0.196316528122055 0.226349096475973 -0.212757109441699 -0.0842079410161575 0.285161405512816 -0.18966773230524 -0.0375187918881141
PSMA4 -0.15351780426022 0.425046238443348 0.22112537518984 0.17313236035799 0.0799398905940397 -0.0230736971720251 0.396085951896491 0.102134979148514 0.405114485934535 0.284829848335541 -0.463217172766333
PSMA5 -0.520827664369518 -0.440682682026999 -0.273741277750621 -0.349192364253451 0.11483345467592 0.0684670645520948 0.749645203087662 0.286597717085369 0.479802429881069 0.832578080376885 -0.0435869660484947
PSMA6 -0.294040665211194 0.220953829806799 0.216493619474099 0.079696674799894 0.288499174685458 -0.0629457399004691 0.683632308689459 0.201525725987732 0.567087576770314 0.619801957692065 -0.157618787279409
PSMA7 0.0319374213305982 0.1524419405702 -0.00845819878477288 0.469324754942 0.398387852788208 0.599385775484133 0.137999359784648 0.518152244369778 0.827805134916351 0.552114372199776 -0.0620654699701349
PSMA8 -0.323060267843495 -0.100325787343549 -0.0800902354816811 -0.145426951658203 0.0658315322361073 0.0581486241428992 0.466293963961428 0.0643958140919588 0.284981034464828 0.455372301525214 -0.110803119628968
PSMB1 0.224413979098696 0.568053672025891 0.162405705605663 0.66307570334349 0.190851660636547 0.55272861072362 -0.321732149629645 0.198012597767527 0.498524011805461 -0.0639738463433069 -0.287721392801587
PSMB10 -0.308414152141582 -0.44353687540628 -0.235411046896024 -0.139840381692904 0.332542883131687 0.197808153497525 0.633848317954545 0.512088761825182 0.663818483421728 0.930816863715528 0.089458497577292
PSMB2 0.0682957188279253 0.288713986045728 0.119753860165547 0.585764434905191 0.445351593829051 0.574857957865462 -0.116648653128308 0.336266187459949 0.674630167280955 0.275738492310488 -0.123454559551292
PSMB3 -0.00727843096037791 -0.0132973526934187 -0.127720329850288 0.365844440093512 0.335900291608168 0.582608603312922 0.0883311634532919 0.520319872374831 0.754705862256598 0.541348374317839 -0.000821569612754536
PSMB4 0.464081216950946 0.257623980556555 0.359351132046168 0.654598703928794 0.649944221999343 0.265582612880224 -0.0734033405433243 0.516223651189305 0.644059202627121 0.335348502406181 0.0795542747830942
PSMB5 0.385745739920496 0.423113164393292 0.275891684082088 0.602932372440124 0.362550459077275 0.309040205760903 -0.173946581802419 0.385485858958798 0.454777103655792 0.0620901568404209 -0.0438472567791688
PSMB6 0.167264852408115 0.350886658574154 0.106775676750703 0.669071773983366 0.443654976822266 0.630336983877502 -0.0795260104485886 0.487560315826144 0.823268700277649 0.366165923344332 -0.20549390971282
PSMB7 0.417805044172139 0.250326172570278 0.129909353342495 0.720871006075169 0.520026335634285 0.537198610681108 -0.250012265727091 0.61198378584656 0.743175007708651 0.295967926493668 -0.036969590986712
PSMB8 0.0119271327172109 0.291801092643254 0.155610553717983 0.579949939916592 0.528502525366011 0.493464417074903 0.152410699392082 0.442980897193188 0.889439056448225 0.533592002039219 -0.00393844929976014
PSMB9 -0.392392845666259 -0.4683049051946 -0.203789147162402 -0.236947543094496 0.311529025884332 0.00195836647192693 0.710563254180295 0.399051433824097 0.569479868688525 0.90691718631233 0.183828536162222
PSMC1 0.309167581427737 0.575881887485452 0.377081512259391 0.863355774173901 0.579849482555571 0.525048631222407 -0.242751722359419 0.374087883488803 0.741607969903895 0.146508474442186 -0.0345624070065006
PSMC2 0.321511379935702 0.745291798657701 0.500103464520191 0.876572129331995 0.507137894817344 0.384136072142845 -0.288449289214609 0.239393267235061 0.580331960419471 -0.0409132392366545 0.00762151529847827
PSMC3 0.0832391747384842 0.199443095309026 0.152301508798033 0.571671214369003 0.581570568149716 0.492121515873886 0.119621947918519 0.605163539447978 0.881591671486089 0.570480404911418 -0.025761837956876
PSMC3IP -0.147124982373772 0.0210185473161534 -0.000987978016674426 0.307654420042743 0.334155950239851 0.44113865025705 0.0174920745063232 0.31009888401274 0.542717565694587 0.341117567510984 0.11553214889862
PSMC4 0.0593227667241819 0.191188199518905 0.0828585949229615 0.563735647086286 0.518509824299111 0.553138192495465 0.0855283083349704 0.483800739068939 0.859189943080196 0.517666416079841 0.0410194374337943
PSMC5 -0.254552020871736 -0.270368669229135 -0.122554933325228 0.0780324578324943 0.46733452136178 0.30442675510382 0.544094972775241 0.536796397752531 0.816178309872637 0.919262332347468 0.0401721003023016
PSMC6 0.100053471699833 0.634793468916986 0.73820512910273 0.373660242072486 0.416660660620397 -0.321447617580141 0.30090610985181 -0.0147562025643354 0.208862797528197 0.0574742136129907 0.015116063655099
PSMD1 -0.292096782968808 0.341431170996115 0.404082547905761 0.25322830921978 0.477959988646299 -0.0475303315515597 0.610558004136467 0.17383403654792 0.639058545010684 0.578536879811012 0.0287847340733638
PSMD10 -0.0577127628100571 0.481730992752608 0.190798568925926 0.298757765381804 0.109398129064365 0.0830276345791595 0.251225830598605 0.0617031317280906 0.459170491362189 0.234269478917138 -0.40758776236661
PSMD11 0.328712635177547 0.619703817437968 0.364703833799674 0.826140086735781 0.472633776180914 0.456556259990468 -0.275369985404083 0.263787176589757 0.6264250688496 0.0298743979815562 -0.056341213632187
PSMD12 0.686017041432204 0.768001030344028 0.619305980170505 0.724703395024882 0.247906244204297 -0.0761291697710314 -0.553474241613229 0.0300082300432801 -0.0295881903969967 -0.559344413490167 -0.0920457115720454
PSMD13 -0.338959733247039 -0.0511616398603249 -0.0886041486578634 0.0933650897408834 0.301492917297661 0.305120753256312 0.562793740969079 0.393269987093212 0.774161645472129 0.786701950658406 -0.12245906324337
PSMD14 -0.164053167204892 0.410139790333295 0.333647403561576 0.235480953037502 0.221551156024567 0.0739440217389819 0.353747556169829 0.0435570262012661 0.409179329657983 0.257139446334104 -0.289045184171823
PSMD2 0.0344653126867016 0.185167097662887 0.095886114985286 0.546597872664044 0.539792457283097 0.483008600672719 0.0913953526753473 0.43686983761085 0.84024495649222 0.515617960893183 0.0732379015980505
PSMD3 0.449973118839726 0.491443076362282 0.38753423702694 0.894768049761596 0.634924710107362 0.49418920862504 -0.350410566748292 0.51303915346396 0.703962927875063 0.11610189909251 0.0577424388840371
PSMD4 -0.258532129854571 -0.218903911252542 -0.08650362964351 0.128457066242368 0.487545593119382 0.349031462866729 0.527941512130403 0.562995486922846 0.852973265666085 0.905764651479234 0.0309633001986135
PSMD5 0.36828980525412 0.667327423738597 0.605852005695984 0.608289741062038 0.322072329676096 -0.056341494664443 -0.256784802626514 0.106921642347059 0.15902053955641 -0.275081551525847 -0.23966499973213
PSMD6 0.276811256721638 0.884402220152159 0.480585480822805 0.641250703502248 0.109081539757962 0.061440760496159 -0.287621754745715 -0.119419143116111 0.161925903904551 -0.380309679327836 -0.241117298015146
PSMD7 0.387233823812855 0.752226853074582 0.432679230736518 0.870346311567266 0.390460820464231 0.447986269535246 -0.445636731708153 0.126220405969614 0.451679015386906 -0.204719284027128 0.0403931606237298
PSMD8 -0.0421655170047462 -0.069554595461213 -0.0806333148468784 0.384898770442984 0.505445054469157 0.608604442044438 0.20684508268215 0.549676355585974 0.888553629745401 0.716729603590977 0.00845289331752976
PSMD9 -0.128344837711095 0.133713760516701 0.0244660058652119 0.426710115426946 0.454805779605074 0.5818514460164 0.228535226294327 0.426673015530741 0.848928494276778 0.603064851266207 0.0121705313643257
PSME1 -0.120507283742618 -0.235993917751659 -0.139668921021937 0.070829743154512 0.357321008951615 0.277541591224902 0.484512188860751 0.58412204745467 0.727026511838959 0.825450188679771 -0.0048700891583373
PSME2 -0.307887117361151 -0.429044396677602 -0.237984201224559 -0.182382017810526 0.272534275165143 0.100332351515843 0.641788899379485 0.459456540405786 0.596413902796468 0.882555851605955 0.108602018390518
PSME3 0.00780959546168777 0.368508941424159 0.313656579761356 0.597700163920003 0.615451454985066 0.335506768297395 0.165692843585178 0.341401317081271 0.811839324523274 0.468061704812607 0.0623466696436226
PSME4 0.625857755478002 0.582705693369783 0.726994748327621 0.610903199998208 0.414142195646295 -0.236632190746123 -0.301047571173997 0.128624712945257 0.0318197715146398 -0.313800095516904 0.0835413465323785
PSMF1 -0.013937951132977 -0.0388141994419699 0.0437807765178082 0.435701435744891 0.634632795775964 0.45737730943822 0.235622696606567 0.617961621103211 0.900463665353628 0.735646031737136 0.161444938826613
PSMG1 -0.491740724098754 0.271480867602382 0.120250356864083 -0.0239212257925026 0.00585783909904381 0.00702712569265897 0.428466754391939 -0.195082257965529 0.257150727635662 0.253860160679485 -0.180469469565707
PSMG2 0.298431528363688 0.741685976989346 0.515280108670227 0.703354592397877 0.362985492332875 0.22059714590111 -0.0928442779585537 0.197403796579574 0.485140761448746 0.00470232332388714 -0.26940180282752
PSMG3 0.157802367199352 0.0906692934396373 0.0240684782873686 0.511138972575688 0.466127032164693 0.526600252314598 -0.0183384439182721 0.622323822154525 0.776739077952246 0.466299795885576 -0.154259111161327
PSMG4 -0.471992552201681 -0.311047236533763 -0.264224014754882 -0.234997221362009 0.118982799479786 0.136161793606518 0.578374776418977 0.14616907566908 0.460266950280333 0.695376379722121 0.00828630684033545
PSPC1 0.0590536443862486 0.594295890720438 0.413657657628541 0.735883861775456 0.530339372438886 0.466783321170286 -0.087358979189985 0.194112926714113 0.671699672657207 0.153604320142271 0.113935666841006
PSPH -0.0293899334819521 -0.290289296851059 -0.0911410488200988 -0.168706038062705 0.0629304649529488 -0.10672208762634 0.186339842920863 0.173679013161844 0.0308151312971078 0.2270787430452 0.158808379078539
PSRC1 -0.0445277788379398 -0.25577501957845 -0.0555165624019971 -0.148074579546425 0.0695397729614044 -0.153336597203289 0.102453816441558 0.0758830764228434 -0.0185628363126861 0.138562522865806 0.00849996982186801
PSTK 0.353902564114258 0.439844935507241 0.15086104545569 0.292733954584235 -0.140466884222164 -0.0367577445183188 -0.409915218914575 -0.129598306727387 -0.202927798791764 -0.494630955815484 -0.200769277002092
PSTPIP1 -0.0921862058093472 -0.262114951821666 -0.108952962993478 0.169814980637628 0.46860089996315 0.302200093250362 0.324515012293811 0.531648565886757 0.732056878305605 0.756929615210632 0.115895859701643
PSTPIP2 -0.539532108526838 0.0837111760616386 -0.102746742429762 -0.168759079650684 -0.107619733563958 0.0875841683519573 0.341216663070297 -0.37442228288932 0.0880140663563492 0.142730796926451 0.291522632369643
PTAFR 0.0244714028539668 -0.113149045971233 0.224713698594323 0.148815350848161 0.468429331279436 -0.0592610229305689 0.168268013943868 0.387667505134378 0.332565879026592 0.354567174195473 0.0391155848826914
PTAR1 0.278435032306857 0.659847507550718 0.589446021068821 0.460046925477593 0.169690602850896 -0.0189930859250331 -0.233628780737399 -0.199623184892865 -0.0470828560481382 -0.39978619468446 -0.0158282950161369
PTBP1 0.149300403116659 -0.117274160303489 0.10414298977578 0.391237888778973 0.700587265526611 0.302588397095906 0.285050411558059 0.751564411600369 0.834539521225377 0.778464648285441 0.156841129729033
PTBP2 0.520483407723553 0.78258521410636 0.73047160917704 0.767606224355943 0.420849316233221 0.00224625931322203 -0.423172223195117 0.00463394627105294 0.107013932672678 -0.419151040747992 0.13358452137897
PTBP3 -0.19216936596132 0.260833196110191 0.421671146305161 0.0382800533820384 0.236703581267878 -0.169290591067085 0.434435857208715 -0.0952236883020855 0.147122014421001 0.218445466739849 -0.0891372480557947
PTCD1 0.0904170528628013 -0.0378555867763953 0.0778296163191334 0.185555440089301 0.304520339557808 -0.0707721474074158 0.0064279438666641 0.157702193296961 0.264362898235823 0.192386408731922 0.256525920270734
PTCD2 -0.33911000868967 -0.077413422100385 -0.0804256660469344 -0.0390874123364973 0.211095565302637 0.161526056564526 0.471241043838861 0.144001382285451 0.476518173454004 0.560566387731293 -0.194112606237537
PTCD3 0.161826375802872 0.703700262445334 0.887545338313275 0.538028640028143 0.618310713745874 -0.273720830037422 0.260551173780024 0.0730964428078926 0.333931960763823 0.0868741331665616 0.0736753334146816
PTCH1 -0.333511185251816 -0.102235061142709 0.126557617028586 0.0802355459181971 0.443684018179137 0.2195864096412 0.280144333246385 0.0469603403359841 0.348807502172881 0.396161669624554 0.647350064533371
PTCH2 -0.0572854751126665 0.118137422804699 0.0941654523284265 -0.107596558366252 -0.193513959022017 -0.0430484698599218 -0.0389453617460894 -0.243037452198561 -0.296942435237545 -0.262665292856748 0.0244668293890212
PTCHD2 -0.117018329337777 -0.0936156291310224 -0.0923578987993593 -0.0746024635711744 0.0262694860368792 0.0423850853742971 0.193879440010652 -0.0158938506893551 0.173311450619507 0.237702493269912 -0.175857552138769
PTDSS1 0.0343141599291019 0.230753281202232 0.0695238169118863 0.526304370666724 0.442507262721736 0.554672009886479 0.00141442862866982 0.327519822176832 0.743749030685953 0.397018902270292 -0.115465170902819
PTDSS2 0.304035923199262 -0.171700265138174 0.00894985935011695 0.326191377655603 0.452534786780408 0.261037742629634 -0.0293134829640768 0.734264556619952 0.524161864594206 0.438945755342166 0.0485580554477984
PTEN -0.55483304938137 -0.0489633292019374 0.0816961173700807 -0.42488849569211 -0.119054324078429 -0.299215109062896 0.583715646627609 -0.320317129304238 -0.125310158638065 0.203192483991323 -0.0974357318848191
PTENP1 0.12184302347996 0.00184561325369205 0.0341673503293765 -0.063580191674019 -0.0951238702750929 -0.136630370121995 0.014771429569886 0.0621680722052034 -0.128359522369705 -0.0544687592211562 -0.126419673442357
PTER -0.327867635036969 -0.0500300207490633 0.136614514080398 -0.198079865180837 0.188468063489741 -0.256176434785919 0.746921032440143 0.232858426463331 0.35414424879279 0.625043459623395 -0.301263252946806
PTGDR -0.463335158185536 -0.181029136545792 0.111821519835657 -0.273580541977296 0.157480925258803 -0.108663588694463 0.51426417272277 -0.0644207433570153 0.0630952489850197 0.346418015792169 0.320336544393517
PTGDR2 -0.508901600514035 -0.0847270885019712 -0.158949234158371 -0.0945502834533358 0.0905952219775995 0.264859930479824 0.465034790209963 0.0290015376775776 0.448552961935554 0.522712680613729 -0.013726931019829
PTGDS 0.31696296075702 -0.149422659375798 -0.0253180734547965 0.239166581479423 0.314057494526165 0.250523508866709 -0.0706047063491695 0.582242400362086 0.346428163639279 0.306522513411464 0.0873330752724469
PTGER2 -0.69886603372604 -0.407359491274389 -0.176725256943313 -0.621752905593675 -0.0567704672113397 -0.260258465690224 0.849821425287977 -0.163436369475954 0.0580856915995223 0.587312219049948 0.131767491697903
PTGER4 0.873538865067682 0.104148686069511 0.231324223886305 0.377965661054125 0.19368632268074 -0.0995484253369879 -0.451579550325382 0.322108346600132 -0.104498646699373 -0.269564561623594 0.0350048404346558
PTGES2 0.186560527135658 -0.385465741912095 -0.122830963160735 0.1383804372451 0.428789672515989 0.236870120429457 0.164713970254434 0.900515581302603 0.562501899480488 0.623580489665978 -0.0615959498771158
PTGES3 -0.491912452198885 0.404880751093672 0.223765621302934 -0.325454503399888 -0.343789930649597 -0.453065021310903 0.511653260986646 -0.648892326110931 -0.287364517375784 -0.119336830393682 -0.237608303960781
PTGFRN 0.199281688621034 0.191568712241885 0.368404017642437 0.177545331295041 0.286817630906205 -0.182325708705108 0.17633337838753 0.190841689074066 0.153108329999182 0.125877408016331 -0.197442777290601
PTGIR -0.259483587358694 -0.0642200649492106 -0.0205594946153973 -0.0384739877409769 0.163637084624307 0.0721765156681686 0.371324542428642 0.0845259941891687 0.340599359416168 0.429619736073573 -0.0943066100119005
PTGIS 0.338466893986109 0.256277144765955 0.388332752882137 0.526696316418954 0.534352611191725 0.185527253754048 -0.137187098213827 0.337948014332262 0.353928448456233 0.106759047589953 0.29318243440534
PTGR1 0.170102481843938 0.0630135624550903 0.160376218496459 0.12034794043724 0.135817889025495 -0.00179213189344376 -0.116566673367465 0.0685531032149975 -0.043804362157316 -0.116357755629972 0.0955426823959341
PTGR2 -0.395212397110718 -0.228044531249556 -0.119750405894613 -0.0782770262710492 0.233545427359259 0.174761647521989 0.306655328492195 0.0411076593657253 0.349313463003082 0.445260594043417 0.203857639930415
PTGS2 0.278673135506555 0.236892051706554 0.202447252105703 0.138130033091213 0.0405647826291192 -0.176861667206904 0.000879562258623268 0.133685018482378 0.0240800767427435 -0.0407101519437715 -0.376790535772064
PTK2 -0.281965075160484 0.00343755748084266 -0.00942990683426063 0.0198254583880709 0.0945456005183862 0.149598090327422 0.00504267630500199 -0.215794141773866 0.0942028793396301 0.0364593599496326 0.205830721296594
PTK2B -0.217035241693059 -0.203603970346953 0.0167189296145759 0.172272326232464 0.606642163476189 0.277280607812334 0.474991988740359 0.400584641421234 0.755051068583587 0.818049074091356 0.443722907237712
PTK6 -0.00151682548140026 -0.105613763196129 0.0639958390120842 0.13392087384582 0.293871632642395 0.188434048640148 0.0436651476037482 0.195161343011614 0.288196685195965 0.250850039095548 0.148986524937219
PTMA 0.47702789776329 0.252473835429255 0.0931441790788443 0.713443339893914 0.418368063221237 0.679786538187226 -0.382065307220203 0.617581325091085 0.622463369823215 0.157321995532292 -0.0708721910959617
PTMS 0.298418310179503 0.0296288572735626 0.189088133983443 0.203283353068604 0.286843518706073 -0.0884989148156656 0.105679520125587 0.471971976909756 0.258937742959567 0.24527227824631 -0.0665387794728104
PTOV1 0.216577787950014 -0.505207258308634 -0.206442408204004 0.0590775477167389 0.388281252068585 0.237381927699047 0.127730996233933 0.87454844068317 0.472962240029888 0.60921080718207 0.0375642458436849
PTP4A1 0.722312729908249 0.242680544879594 0.088056557752905 0.291473785114892 -0.178398359846273 -0.0475177949935662 -0.695546677617518 -0.000308241739115139 -0.386453506989557 -0.64876822485606 -0.199183249119936
PTP4A2 -0.388479753019807 0.433834812782247 0.295873799711294 0.0823194539538433 0.0839855209975893 -0.116468578130294 0.399317982657505 -0.214653259496785 0.229759606372429 0.158839992312104 -0.145129918850737
PTP4A3 -0.17594739879396 -0.620957522913838 -0.237479207233456 -0.202724475312784 0.384584705653768 0.0437709710440599 0.477027972005078 0.49346842737178 0.451919030206289 0.799778926348757 0.346932352930481
PTPDC1 -0.226123710079917 -0.146847250980412 -0.140337787060336 0.0324034679247999 0.238396715657514 0.265085006339527 0.324382029604007 0.314167045966116 0.519763871035042 0.570231157334936 -0.0943377808990658
PTPLA -0.439351508711196 -0.151516354430153 -0.14139060037472 -0.311551772143675 -0.07035212399107 -0.0698827907453656 0.57026681704725 -0.122237344456995 0.19784002761301 0.452116270798474 -0.25052567651892
PTPLAD1 -0.270739779197722 0.51125478247897 0.368029445050359 0.328434091358432 0.276722350701252 0.114728307866309 0.302819013487744 -0.0513064341514911 0.462060207977562 0.212782682653286 -0.129422986843882
PTPLAD2 -0.466778430129189 -0.0980874436229211 0.00485127658410589 -0.535051989578828 -0.230100504021749 -0.53005971834191 0.697788438642637 -0.223977807309321 -0.147362056954114 0.278529380727906 -0.271282670498299
